State,State Code,Insurance Company
New York,NY,North American Benefits
New York,NY,Northwell Direct
New York,NY,Northwell Healthcomp TPA NY - Commercial
New York,NY,Nova Healthcare
New York,NY,NY Central Mutual Insurance
New York,NY,NY Commercial
New York,NY,NY State Insurance Fund Workman's Compensation
New York,NY,NYSHIP
New York,NY,Ohana
New York,NY,One Homecare Solutions
New York,NY,Onecall
New York,NY,Optum
New York,NY,Oscar
New York,NY,Oscar NY-Commercial
New York,NY,Other
New York,NY,OWCA
New York,NY,Oxford Health Plans
New York,NY,Pacific Source Health Plans
New York,NY,Paradigm
New York,NY,Partners Health Play Duals
New York,NY,Performance Health
New York,NY,Perma Public Employees
New York,NY,Piedmont Healthcare
New York,NY,Pinnacle Assurance
New York,NY,PlanCare America
New York,NY,POMCO
New York,NY,Porter County Government Employee Benefits
New York,NY,PPO Plus
New York,NY,Prairie States
New York,NY,Precision Health Resources
New York,NY,Preferred Health Professionals
New York,NY,Preferred Medical Network
New York,NY,Preferred One
New York,NY,Presbyterian Health Plan 
New York,NY,Priority Health
New York,NY,Progressive Insurance No-Fault
New York,NY,PROVIDENCE HEALTH
New York,NY,Provider Network of America
New York,NY,QualChoice
New York,NY,Quality Health Network
New York,NY,Quartz
New York,NY,Quogue-Retirees
New York,NY,Reserve National Insurance Company
New York,NY,ResourceOne Administrators
New York,NY,RMSCO
New York,NY,S & S Health
New York,NY,Samaritan
New York,NY,Sana Benefits
New York,NY,Sanford Health Plan
New York,NY,Scott & White Health Plan
New York,NY,Secure Horizons
New York,NY,Sedgwick
New York,NY,Select Administrative Services
New York,NY,Self Insured Services Company
New York,NY,Sentara Health Plans
New York,NY,Sentry Insurance
New York,NY,Shinnecock Indian Health Services
New York,NY,Sieba
New York,NY,SIHO
New York,NY,SIX DEGREES HEALTH
New York,NY,SmartHealth
New York,NY,SMS National
New York,NY,SOMOS-Anthem
New York,NY,Sound Health and Wellness
New York,NY,South Central Preferred
New York,NY,St. Vincent (USFHP)
New York,NY,Starmark
New York,NY,Suffolk County Risk Management
New York,NY,Symetra - Select Benefits Administrators (SBAA)
New York,NY,The American Worker
New York,NY,The American Worker (f.k.a Century Healthcare)
New York,NY,The Empire Plan
New York,NY,The Health Plan
New York,NY,Total Senior Care
New York,NY,Training Insurance
New York,NY,Triad Group
New York,NY,Tricare
New York,NY,TriCare – East Region
New York,NY,Tricare East
New York,NY,Tricare Overseas
New York,NY,Trilogy
New York,NY,TRPN
New York,NY,Trustmark
New York,NY,Tufts Health Plan
New York,NY,Ucare
New York,NY,UHC ALL SAVERS
New York,NY,UHC SHARED SERVICES
New York,NY,UHC STUDENT RESOURCES
New York,NY,UHC SUREST
New York,NY,UHIS
New York,NY,UMR
New York,NY,UMWA Health & Retirement Funds
New York,NY,Unicare
New York,NY,United
New York,NY,United Healthcare
New York,NY,United Healthcare  Commercial and Medicare
New York,NY,United Healthcare All Savers
New York,NY,United Healthcare Medicaid
New York,NY,United Healthcare Shared Services
New York,NY,United Healthcare StudentResources
New York,NY,United Student Resources
New York,NY,UnitedHealthcare Community Plan
New York,NY,Univera
New York,NY,UPMC
New York,NY,US Family Health Plan
New York,NY,USA MANAGED CARE ORGANIZATIONS
New York,NY,USFHP
New York,NY,Valenz
New York,NY,Valenz f.k.a United Claim Solutions (PPO Network)
New York,NY,VillageCare Max
New York,NY,WebTPA
New York,NY,Wellcare
New York,NY,WellFirst Health
New York,NY,WellMed
New York,NY,Wine Liquor Distillery Workers Union Local 1-D Major Medical Fund
New York,NY,Workmen's Compensation Special Funds Conservation Committee
New York,NY,World Trade Center
New York,NY,Wright Risk Management Co.Inc.
New York,NY,YourCare
New York,NY,Zelis
New York,NY,ZENITH ADMIN
North Carolina,NC,A&S Financial
North Carolina,NC,Access Health Services - TPA
North Carolina,NC,ACS Benefit Services
North Carolina,NC,Aetna
North Carolina,NC,Aetna Atlantic Health
North Carolina,NC,Aetna National
North Carolina,NC,Affinity
North Carolina,NC,Alignment Healthcare
North Carolina,NC,Alignment Healthcare fka Citizens Choice Health Plan
North Carolina,NC,All Savers Health Plans
North Carolina,NC,Allegiance
North Carolina,NC,Alliance Health
North Carolina,NC,Alliance Health Plan
North Carolina,NC,Alliant Health
North Carolina,NC,Allied Health Benefits
North Carolina,NC,AllWays Health Partners
North Carolina,NC,Alternative Insurance Resources
North Carolina,NC,Ambetter 
North Carolina,NC,AmBetter Commercial
North Carolina,NC,AmeriBen
North Carolina,NC,America's Choice Provider Network
North Carolina,NC,American Healthcare Alliance
North Carolina,NC,American PPO
North Carolina,NC,AmeriHealth
North Carolina,NC,Ametros
North Carolina,NC,Ancillary Care Services
North Carolina,NC,Anthem BCBCS
North Carolina,NC,Anthem BCBS
North Carolina,NC,Anthem Medicaid
North Carolina,NC,Arcbest Corporation
North Carolina,NC,ASURIS
North Carolina,NC,Atrio Health Plans
North Carolina,NC,Badger Care
North Carolina,NC,BCE Emergis
North Carolina,NC,Beacon Health
North Carolina,NC,Beech Street
North Carolina,NC,Benefit Assistance Corp
North Carolina,NC,Benefits Management Services
North Carolina,NC,Blue Benefit Administrators
North Carolina,NC,Blue Cross Blue Shield
North Carolina,NC,Bluegrass Family Health
North Carolina,NC,BMI Benefits LLC
North Carolina,NC,Boulder Admin
North Carolina,NC,Bright Health
North Carolina,NC,Buckeye Community Health Plan
North Carolina,NC,CareFirst BCBS
North Carolina,NC,Careington International
North Carolina,NC,Caresource
North Carolina,NC,CAREVALENT GILSBAR
North Carolina,NC,Carolina Complete
North Carolina,NC,Carolina Complete Health Network (CCHN)
North Carolina,NC,Cedar Valley Community Healthcare
North Carolina,NC,Cedar Valley Hospice - Transportation
North Carolina,NC,Centene 
North Carolina,NC,Century Health Solutions
North Carolina,NC,Cerner Health Plan
North Carolina,NC,CHAMP VA
North Carolina,NC,CHN Solutions
North Carolina,NC,Choice Care Network
North Carolina,NC,Cigna
North Carolina,NC,Cigna Medicare of North Carolina
North Carolina,NC,Clear Spring Health
North Carolina,NC,ClearPrice Networks
North Carolina,NC,CMN Inc. Global
North Carolina,NC,Coastal Care Services
North Carolina,NC,Cofinity Health Benefits
North Carolina,NC,Common Ground Health Care
North Carolina,NC,Commonwealth Care Alliance
North Carolina,NC,Community Care
North Carolina,NC,Community Health Options
North Carolina,NC,Compass Rose Health Plan
North Carolina,NC,CompDME
North Carolina,NC,Connecticare
North Carolina,NC,CONSOCIATE CARE
North Carolina,NC,Continental Benefits
North Carolina,NC,Cook County Health Plan
North Carolina,NC,CoreSource
North Carolina,NC,Coventry Health Care
North Carolina,NC,CuraeChoice
North Carolina,NC,Delta Health Systems
North Carolina,NC,Deseret Mutual Benefit Administrators
North Carolina,NC,Doctors Direct Healthcare
North Carolina,NC,Eagle Health Plan
North Carolina,NC,EBMS
North Carolina,NC,EBPA
North Carolina,NC,Emblem Health
North Carolina,NC,Employer's Choice Network (ECN)
North Carolina,NC,Employers Health Network
North Carolina,NC,Exceedent
North Carolina,NC,Fidelis Care
North Carolina,NC,First Carolina Care
North Carolina,NC,First Choice Health
North Carolina,NC,FirstCarolina Care
North Carolina,NC,Friday Health Plan
North Carolina,NC,Galaxy Health Network
North Carolina,NC,Gateway Health
North Carolina,NC,GEHA
North Carolina,NC,Geisinger
North Carolina,NC,Gilsbar
North Carolina,NC,global excel management 
North Carolina,NC,group health benefits
North Carolina,NC,Group Health Eau Claire
North Carolina,NC,Harbor Health Plan
North Carolina,NC,Harvard Pilgrim
North Carolina,NC,Health Care Partners
North Carolina,NC,Health Care Savings
North Carolina,NC,health eos
North Carolina,NC,Health EZ
North Carolina,NC,Health New England
North Carolina,NC,Health Options
North Carolina,NC,Health Partners
North Carolina,NC,Health Payment Systems
North Carolina,NC,Health Plan Services
North Carolina,NC,Health Plans Inc
North Carolina,NC,Health Scope
North Carolina,NC,Health Smart
North Carolina,NC,HealthComp
North Carolina,NC,Healthcomp TPA
North Carolina,NC,Healthgram
North Carolina,NC,HealthLink
North Carolina,NC,HealthSmart
North Carolina,NC,"HealthSmart Preferred Care II, LP"
North Carolina,NC,HealthTeam Advantage
North Carolina,NC,Healthy Blue
North Carolina,NC,HFN
North Carolina,NC,highlands
North Carolina,NC,Home Care Alliance of Virginia (HCAV)
North Carolina,NC,Homelink
North Carolina,NC,Hudson Health Plan
North Carolina,NC,Humana
North Carolina,NC,Imagine 392
North Carolina,NC,"immergrun, inc."
North Carolina,NC,Independence BCBS
North Carolina,NC,Independent Health
North Carolina,NC,Independent Medical Systems
North Carolina,NC,indequest
North Carolina,NC,Insurance Management Services
North Carolina,NC,Integra
North Carolina,NC,INTotal Health
North Carolina,NC,IPMG
North Carolina,NC,J. Smith Lanier
North Carolina,NC,J.P. Farley Corporation
North Carolina,NC,Key Benefit Administrators
North Carolina,NC,Keystone First
North Carolina,NC,lakes area community healthplan
North Carolina,NC,Lasso Healthcare
North Carolina,NC,Longevity Health Plan
North Carolina,NC,Lucent Health
North Carolina,NC,Luminare
North Carolina,NC,Magellan
North Carolina,NC,Magnacare
North Carolina,NC,Mail Handlers
North Carolina,NC,"Managed Care, Inc dba Galaxy Health Network"
North Carolina,NC,Martin's Point
North Carolina,NC,maxor provider network
North Carolina,NC,mcm maxcare ppo
North Carolina,NC,Medcorp Southwest Inc
North Carolina,NC,MedCost
North Carolina,NC,Medi-Share
North Carolina,NC,Medica
North Carolina,NC,Medicaid
North Carolina,NC,Medicaid of North Carolina
North Carolina,NC,"Medical Cost Containment Professionals, LLC (MCCP)"
North Carolina,NC,medical resource
North Carolina,NC,Medicare
North Carolina,NC,Meridian Health Plan
North Carolina,NC,Meritain Health
North Carolina,NC,Methodist First Choice
North Carolina,NC,MetroPlus
North Carolina,NC,Midlands Choice
North Carolina,NC,Midwest Health
North Carolina,NC,MissionPoint
North Carolina,NC,Moda Health
North Carolina,NC,Molina
North Carolina,NC,Mountain Health CO-OP
North Carolina,NC,Multiplan-PHCS
North Carolina,NC,Mutual Assurance Administrators
North Carolina,NC,National Association of Letter Carriers
North Carolina,NC,National Elevator Industry Health Benefits
North Carolina,NC,North Carolina Blue Cross Blue Shield
North Carolina,NC,North Carolina State Health Plan - Administrator Blue Cross Blue Shield of North Carolina
North Carolina,NC,NYSHIP
North Carolina,NC,One Homecare Solutions
North Carolina,NC,Onecall
North Carolina,NC,Optum
North Carolina,NC,Other
North Carolina,NC,OWCA
North Carolina,NC,Oxford Health Plans
North Carolina,NC,Pacific Source Health Plans
North Carolina,NC,Paradigm
North Carolina,NC,Performance Health
North Carolina,NC,Piedmont Healthcare
North Carolina,NC,Pinnacle Assurance
North Carolina,NC,Porter County Government Employee Benefits
North Carolina,NC,PPO Plus
North Carolina,NC,Prairie States
North Carolina,NC,Preferred Health Professionals
North Carolina,NC,Preferred Medical Network
North Carolina,NC,Preferred One
North Carolina,NC,Presbyterian Health Plan 
North Carolina,NC,Primary PhysicianCare
North Carolina,NC,Priority Health
North Carolina,NC,PROVIDENCE HEALTH
North Carolina,NC,Provider Network of America
North Carolina,NC,Pruitt Health Premier
North Carolina,NC,"PruittHealth Premier, Inc. & PruittHealth Premier of North Carolina, LLC"
North Carolina,NC,QualChoice
North Carolina,NC,Quartz
North Carolina,NC,Reserve National Insurance Company
North Carolina,NC,ResourceOne Administrators
North Carolina,NC,Rutherford Health Plan
North Carolina,NC,S & S Health
North Carolina,NC,Samaritan
North Carolina,NC,Sana Benefits
North Carolina,NC,Sanford Health Plan
North Carolina,NC,Scott & White Health Plan
North Carolina,NC,Sedgwick
North Carolina,NC,Select Administrative Services
North Carolina,NC,Self Insured Services Company
North Carolina,NC,Sentara Health Plans
North Carolina,NC,Sentry Insurance
North Carolina,NC,SIHO
North Carolina,NC,SILAC
North Carolina,NC,SIX DEGREES HEALTH
North Carolina,NC,SmartHealth
North Carolina,NC,SMS National
North Carolina,NC,Sound Health and Wellness
North Carolina,NC,South Central Preferred
North Carolina,NC,Starmark
North Carolina,NC,State Retirement System
North Carolina,NC,Teal Premier
North Carolina,NC,The American Worker
North Carolina,NC,The American Worker (f.k.a Century Healthcare)
North Carolina,NC,The Empire Plan
North Carolina,NC,The Health Plan
North Carolina,NC,Tricare
North Carolina,NC,TriCare – East Region
North Carolina,NC,Tricare East
North Carolina,NC,Tricare Overseas
North Carolina,NC,Trillium Health Resources
North Carolina,NC,Trilogy
North Carolina,NC,TRPN
North Carolina,NC,Trustmark
North Carolina,NC,Tufts Health Plan
North Carolina,NC,Ucare
North Carolina,NC,UHC ALL SAVERS
North Carolina,NC,UHC SHARED SERVICES
North Carolina,NC,UHC STUDENT RESOURCES
North Carolina,NC,UHC SUREST
North Carolina,NC,UHIS
North Carolina,NC,UMR
North Carolina,NC,UMWA Health & Retirement Funds
North Carolina,NC,Unicare
North Carolina,NC,United
North Carolina,NC,United Healthcare
North Carolina,NC,United Healthcare  Commercial and Medicare
North Carolina,NC,United Healthcare All Savers
North Carolina,NC,United Healthcare Medicaid
North Carolina,NC,United Healthcare Shared Services
North Carolina,NC,United Healthcare StudentResources
North Carolina,NC,United Student Resources
North Carolina,NC,UPMC
North Carolina,NC,US Family Health Plan
North Carolina,NC,USA MANAGED CARE ORGANIZATIONS
North Carolina,NC,Valenz
North Carolina,NC,Valenz f.k.a United Claim Solutions (PPO Network)
North Carolina,NC,Vaya Health
North Carolina,NC,Vaya Heath
North Carolina,NC,WebTPA
North Carolina,NC,Wellcare
North Carolina,NC,WellFirst Health
North Carolina,NC,WellMed
North Carolina,NC,World Trade Center
North Carolina,NC,Zelis
North Carolina,NC,ZENITH ADMIN
Ohio,OH, Aetna Better Health
Ohio,OH,A&S Financial
Ohio,OH,Access Health Services - TPA
Ohio,OH,ACMS/EBMC
Ohio,OH,Aetna
Ohio,OH,Aetna Atlantic Health
Ohio,OH,Aetna National
Ohio,OH,Affinity
Ohio,OH,All Savers Health Plans
Ohio,OH,Allegiance
Ohio,OH,Alliant Health
Ohio,OH,Allied Health Benefits
Ohio,OH,AllWays Health Partners
Ohio,OH,Allwell Buckeye Health Plan
Ohio,OH,Alternative Insurance Resources
Ohio,OH,Ambetter 
Ohio,OH,AmBetter Commercial
Ohio,OH,AmeriBen
Ohio,OH,America's Choice Provider Network
Ohio,OH,American Health Holding
Ohio,OH,American Healthcare Alliance
Ohio,OH,American PPO
Ohio,OH,American Trust Administrators
Ohio,OH,AmeriHealth
Ohio,OH,AmeriHealth Caritas of Ohio
Ohio,OH,Ametros
Ohio,OH,"AMN, RAN, and/or HMN"
Ohio,OH,Amtrust Group America
Ohio,OH,Ancillary Care Services
Ohio,OH,Anthem BCBCS
Ohio,OH,Anthem BCBS
Ohio,OH,Anthem BCBS OH
Ohio,OH,Anthem BCBS OH - Medicaid
Ohio,OH,Anthem Blue Cross Blue Shield
Ohio,OH,Anthem Medicaid
Ohio,OH,Arcbest Corporation
Ohio,OH,ASURIS
Ohio,OH,Atrio Health Plans
Ohio,OH,Aultcare
Ohio,OH,Badger Care
Ohio,OH,BCE Emergis
Ohio,OH,BCMH
Ohio,OH,Beacon Health
Ohio,OH,Beech Street
Ohio,OH,Benefit Assistance Corp
Ohio,OH,Blue Benefit Administrators
Ohio,OH,Blue Cross Blue Shield
Ohio,OH,Bluegrass Family Health
Ohio,OH,BMI Benefits LLC
Ohio,OH,Boulder Admin
Ohio,OH,BRDIDGESTONE
Ohio,OH,Bridgestone/Firestone
Ohio,OH,Bright Health
Ohio,OH,Buckeye Community Health Plan
Ohio,OH,Buckeye Health Plan
Ohio,OH,CareFirst BCBS
Ohio,OH,CareFirst BlueCross BlueShield
Ohio,OH,Careington International
Ohio,OH,Caresource
Ohio,OH,CareSource OH Commercial Exchange
Ohio,OH,CareSource OH Medicaid
Ohio,OH,CAREVALENT GILSBAR
Ohio,OH,Cedar Valley Community Healthcare
Ohio,OH,Cedar Valley Hospice - Transportation
Ohio,OH,Centene 
Ohio,OH,Central Benefits
Ohio,OH,Century Health Solutions
Ohio,OH,Cerner Health Plan
Ohio,OH,CHAMP VA
Ohio,OH,Chesterfield Resources
Ohio,OH,CHN Solutions
Ohio,OH,Choice Care Network
Ohio,OH,Cigna
Ohio,OH,ClearPrice Networks
Ohio,OH,Cleveland Health Network Managed Care Organization
Ohio,OH,Clinix
Ohio,OH,CMN Inc. Global
Ohio,OH,Coastal Care Services
Ohio,OH,Cofinity Health Benefits
Ohio,OH,Common Ground Health Care
Ohio,OH,Commonwealth Care Alliance
Ohio,OH,"CommuniCare Advantage IN, MD, OH"
Ohio,OH,CommuniCare Advantage OH
Ohio,OH,Community Care
Ohio,OH,Community Health Options
Ohio,OH,Compass Rose Health Plan
Ohio,OH,CompDME
Ohio,OH,Connecticare
Ohio,OH,CONSOCIATE CARE
Ohio,OH,Continental Benefits
Ohio,OH,Cook County Health Plan
Ohio,OH,CoreSource
Ohio,OH,Coventry Health Care
Ohio,OH,CuraeChoice
Ohio,OH,Delta Health Systems
Ohio,OH,Deseret Mutual Benefit Administrators
Ohio,OH,Eagle Health Plan
Ohio,OH,EBMS
Ohio,OH,EBPA
Ohio,OH,Emblem Health
Ohio,OH,Employers Health Network
Ohio,OH,Essence Healthcare
Ohio,OH,Exceedent
Ohio,OH,Fidelis Care
Ohio,OH,First Choice Health
Ohio,OH,Friday Health Plan
Ohio,OH,FrontPath Health Coalition
Ohio,OH,Galaxy Health Network
Ohio,OH,Gateway Health
Ohio,OH,GEHA
Ohio,OH,Geisinger
Ohio,OH,Gilsbar
Ohio,OH,global excel management 
Ohio,OH,group health benefits
Ohio,OH,Group Health Eau Claire
Ohio,OH,Harbor Health Plan
Ohio,OH,Harvard Pilgrim
Ohio,OH,Health Care Partners
Ohio,OH,Health Design Plus
Ohio,OH,health eos
Ohio,OH,Health EZ
Ohio,OH,Health New England
Ohio,OH,Health Options
Ohio,OH,Health Partners
Ohio,OH,Health Payment Systems
Ohio,OH,Health Payors Organization
Ohio,OH,Health Plan of the Upper Ohio Valley
Ohio,OH,Health Plan Services
Ohio,OH,Health Plans Inc
Ohio,OH,Health Scope
Ohio,OH,Health Service Review
Ohio,OH,Health Smart
Ohio,OH,HealthComp
Ohio,OH,Healthcomp TPA
Ohio,OH,Healthgram
Ohio,OH,HealthLink
Ohio,OH,HealthSmart
Ohio,OH,"HealthSmart Preferred Care II, LP"
Ohio,OH,HFN
Ohio,OH,highlands
Ohio,OH,Highmark BlueCross BlueShield
Ohio,OH,Home Care Alliance of Virginia (HCAV)
Ohio,OH,Homelink
Ohio,OH,Hudson Health Plan
Ohio,OH,Humana
Ohio,OH,Humana Healthy Horizons in Ohio
Ohio,OH,Imagine 394
Ohio,OH,"immergrun, inc."
